정류장번호,정류장명
DGB7021039900,화성그랜드앞
DGB7021040000,화성그랜드건너
DGB7021040100,도남동
DGB7021040600,칠곡초등학교앞
DGB7021040700,칠곡초등학교건너
DGB7021040800,칠곡서한맨션
DGB7021040900,한양수정아파트
DGB7021041000,관음공영주차장앞
DGB7021041100,관음농협앞
DGB7021041200,관음어린이집
DGB7021041300,관음동행정복지센터건너
DGB7021041400,교동초등학교건너
DGB7021041600,양지마을앞
DGB7021041700,칠곡우방타운건너(종점)
DGB7021042000,경북농업기술원입구
DGB7021042100,(주)성안건너
DGB7021042200,검단동대구축협앞
DGB7021042300,검단상가아파트앞
DGB7021042400,전기재료관1
DGB7021042500,전자상가
DGB7021042700,대구역꽃시장
DGB7021042800,대구병원건너
DGB7021042900,국우동현대아파트건너
DGB7021043000,이곡마을
DGB7021043200,강북중학교건너
DGB7021043300,양지마을건너
DGB7021043400,칠성꽃도매시장건너
DGB7021043500,무림제지앞2
DGB7021043600,대구소방본부앞
DGB7021043800,오페라하우스건너
DGB7021043900,오페라하우스앞
DGB7021044000,베어산업앞
DGB7021044100,베어산업건너
DGB7021044200,진흔건설기계공업
DGB7021044300,혜성정공
DGB7021044400,보성서한타운앞
DGB7011043200,당동마을앞
DGB7011043300,당동마을건너
DGB7011043400,칡골마을건너
DGB7011043600,중리삼거리1
DGB7011043700,중리삼거리2
DGB7011043800,신생원건너
DGB7011043900,신생원앞
DGB7011044000,신서성당건너
DGB7011044100,신서성당앞
DGB7011044200,덕산마을앞
DGB7011044300,덕산마을건너
DGB7011044400,상리마을앞
DGB7011044500,상리마을건너
DGB7011044600,안심중학교앞
DGB7011044700,동촌유원지
DGB7011044900,아양아트센터건너
DGB7011045000,신암보성아파트앞
DGB7011045100,진인동(진정마을)2
DGB7011045200,모래정마을앞
DGB7011045300,모래정마을건너
DGB7011045600,팔공학생야영장입구앞
DGB7011045700,팔공학생야영장입구건너
DGB7011045800,부인사건너
DGB7011045900,부인사앞
DGB7011046000,수태골건너
DGB7011046100,수태골앞
DGB7011046200,전기안전공사앞
DGB7011046300,전기안전공사건너
DGB7011046400,반야월역(2번출구)
DGB7011046500,율하휴먼시아6단지앞
DGB7011046600,율하휴먼시아6단지건너
DGB7011046700,율하휴먼시아8단지앞
DGB7011046800,율원초등학교앞
DGB7011046900,율원초등학교건너
DGB7011047000,율하휴먼시아9단지앞
DGB7011047100,율하역(2번출구)
DGB7011047200,신평동2
DGB7011047300,신평동1
DGB7011047400,중심마을2
DGB7011047500,율하근린공원건너
DGB7011047600,용수동1
DGB7011047700,신무동2
DGB7011048100,송정1동
DGB7011048200,신무동1
DGB7011048300,용수동2
DGB7011048400,해안동행정복지센터
DGB7011048500,용계동3
DGB7011048600,용계동4
DGB7011048700,율하휴먼시아5단지건너
DGB7011048800,율하휴먼시아5단지앞
DGB7011048900,불로봉무파출소
DGB7011049000,팔공산IC입구
DGB7011049200,대구선방촌공원
DGB7011049300,부남교2
DGB7011049400,진인동(양지마을)건너
DGB7011049500,진인동(양지마을)앞
DGB7011049700,이시아폴리스더샵2단지
DGB7011049900,한국부동산원앞
DGB7011050000,명산교(명산화성타운건너)
DGB7011050100,첨단의료산업진흥재단앞
DGB7011051200,첨단의료산업진흥재단건너
DGB7011051300,한국산업단지공단앞
DGB7011051400,대구혁신에듀포레아파트후문앞
DGB7011051500,안심역(1번출구)
DGB7011051600,대구경북지방병무청
DGB7011051800,각산푸르지오
DGB7011051900,안심효성타운
DGB7011052200,새론초등학교건너
DGB7011052300,이노밸리로1
DGB7011052400,이노밸리로2
DGB7011052500,신서롯데캐슬레전드서편앞
DGB7011052600,서한이다음1차앞
DGB7011052700,새론초등학교앞
GGB151500120,용계
GGB151500130,용계
GGB151500140,동대구터미널
GGB151500150,동대구터미널
GGB152500010,대구북부터미널
GGB152500020,대구북부터미널
GGB153500040,대구서부시외버스터미널
GGB154500070,서대구고속버스터미널
GGB154500080,서대구고속버스터미널
GGB155500010,시지
GGB155500020,시지
GGB157500030,현풍버스터미널
GGB157500040,현풍버스터미널
GGB277101183,서대구TG(경유)
GGB277101184,서대구TG(경유)
GGB277101185,금호JC(경유)
GGB277101186,금호JC(경유)
GGB277101187,북대구IC(경유)
GGB277101188,북대구IC(경유)
GGB277101189,도동JC(경유)
GGB277101190,도동JC(경유)
GGB277101191,동대구JC(경유)
GGB277101192,동대구JC(경유)
GGB277103957,서군위IC(경유)
GGB277103958,서군위IC(경유)
GGB277103959,군위JC(경유)
GGB277103960,군위JC(경유)
GGB277103961,동군위IC(경유)
GGB277103962,동군위IC(경유)
GGB277102947,화원옥포IC(경유)
GGB277102948,화원옥포IC(경유)
GGB277102967,수성IC(경유)
GGB277102968,수성IC(경유)
GGB277102969,수성TG(경유)
GGB277102970,수성TG(경유)
GGB277102971,동대구IC(경유)
GGB277102972,동대구IC(경유)
GGB277104302,동대구TG(경유)
GGB277104303,동대구TG(경유)
GGB277103009,현풍TG(경유)
GGB277103010,현풍TG(경유)
GGB277103023,달성IC(경유)
GGB277103024,달성IC(경유)
GGB277103025,현풍JC(경유)
GGB277103026,현풍JC(경유)
GGB277103027,남대구IC(경유)
GGB277103028,남대구IC(경유)
GGB277103029,칠곡IC(경유)
GGB277103030,칠곡IC(경유)
GGB277103033,군위IC(경유)
GGB277103034,군위IC(경유)
GGB361000001,군위공용버스터미널
TSB361000119,보현1리
TSB361000120,보현1리
TSB361000122,내의1리
TSB361000123,도산리우무실(내의1리방면)
TSB361000124,도산리우무실(도산2리마을회관방면)
TSB361000125,도산2리
TSB361000126,신계리
TSB361000127,서경리
TSB361000128,서경리
TSB361000141,상림리입구-묵어리방면
TSB361000142,상림리입구-유환원룸방면
TSB361000143,묵어리-하장3거리방면
TSB361000144,묵어리-상림리입구방면
TSB361000145,하장1리-장천버스터미널종점방면
TSB361000146,오상중고등학교앞
TSB361000147,오상중고등학교건너
TSB361000148,상장1리
TSB361000149,상장1리
TSB361000150,바지미마을입구
TSB361000152,남산1리
TSB361000153,남산2리
TSB361000154,남산2리
TSB361000155,남산2리
TSB361000156,남산2리
TSB361000157,제2석굴암
TSB361000158,제2석굴암
TSB361000159,동산2리
TSB361000160,대율2리
TSB361000161,대율2리
TSB361000163,가호2리
TSB361000164,가호1
TSB361000165,가호1
TSB361000166,가호1
TSB361000167,창평2리
TSB361000168,창평2리
TSB361000169,백학1리
TSB361000170,백학1리
TSB361000171,백학2리
TSB361000172,삼산2리
TSB361000173,삼산2리
TSB361000174,삼산1리
TSB361000175,삼산1리
TSB361000176,봉림2리
TSB361000177,무암2리
TSB361000178,무암2리
TSB361000179,무암1리
TSB361000180,무암1리
TSB361000182,화전리
TSB361000183,원산2리
TSB361000185,금양1리-행골
TSB361000187,화수2리
TSB361000188,화수2리
TSB361000198,화북2리
TSB361000199,화북2리
TSB361000200,화북1리
TSB361000201,화북1리
TSB361000202,화북3리
TSB361000203,화북3리
TSB361000204,학성1리
TSB361000205,학성1리
TSB361000206,학성2리-용아-괴산-장곡
TSB361000207,인곡리
TSB361000208,양지리
TSB361000209,양지리
TSB361000210,가암리
TSB361000211,가암리
TSB361000212,가암1리
TSB361000213,가암1리
TSB361000214,낙전리
TSB361000215,낙전리
TSB361000218,학암1리
TSB361000220,학암2리
TSB361000221,석산리
TSB361000222,석산리
TSB361000223,화수1리
TSB361000224,금양리
TSB361000225,금양리
TSB361000226,매성2리
TSB361000227,매성2리
TSB361000228,매성1리
TSB361000229,매성1리
TSB361000230,연계1리
TSB361000231,연계1리
TSB361000232,지호2리-지호3리
TSB361000233,연계1리
TSB361000234,신덕2리
TSB361000235,파전리
TSB361000236,파전리
TSB361000237,수북1리
TSB361000238,수북1리
TSB361000239,수서
TSB361000240,수서
TSB361000241,이화3리
TSB361000242,이화3리
TSB361000249,창평1리
TSB361000250,화계1리
TSB361000251,화계1리
TSB361000252,명산리
TSB361000253,금매2리
TSB361000254,금매2리
TSB361000255,금매1리
TSB361000256,거매리
TSB361000257,거매리
TSB361000258,거매리
TSB361000259,거매리
TSB361000260,장기1리
TSB361000261,장군리
TSB361000262,군위유통센타앞
TSB361000263,장기1리
TSB361000264,불로리
TSB361000265,내리리
TSB361000266,중구2리
TSB361000267,효령-중구리
TSB361000268,효령-중구리
TSB361000269,병수1리
TSB361000270,병수1리
TSB361000271,무성리
TSB361000272,무성리
TSB361000273,무성리
TSB361000274,무성리
TSB361000275,금구리
TSB361000276,수서1리
TSB361000277,수서1리
TSB361000278,산법리
TSB361000279,산법리
TSB361000280,금구1리
TSB361000281,군위공용버스터미널
TSB361000282,군위우체국앞
TSB361000283,군위읍사무소앞
TSB361000284,군위읍사무소
TSB361000285,가호1
TSB361000286,금구1리
TSB361000287,금매1리
TSB361000290,바지미마을입구
TSB361000291,보현2리
TSB361000292,사리1리
TSB361000293,석산리
TSB361000294,송원1
TSB361000295,외량3리
TSB361000296,인곡리
TSB361000297,학성2리-용아-괴산-장곡
TSB361000298,서부리
TSB361000299,서부리
TSB361000300,오곡리
TSB361000301,오곡리
TSB361000302,오곡리
TSB361000304,대북1리
TSB361000307,동부사거리
TSB361000308,동부사거리
TSB361000309,상곡리-토일
TSB361000310,용대리
TSB361000311,용대리
TSB361000312,광현3리
TSB361000313,광현3리
TSB361000314,광현2리
TSB361000315,광현2리
TSB361000316,광현1리
TSB361000317,광현1리
TSB361000318,우보역
TSB361000319,우보역
TSB361000320,나호2리
TSB361000321,나호2리
TSB361000322,나호3리
TSB361000323,나호3리
TSB361000324,나호1리
TSB361000325,나호1리
TSB361000326,노행리앞
TSB361000327,노행리앞
TSB361000328,노행2리
TSB361000329,오천리
TSB361000330,오천리
TSB361000331,성리
TSB361000333,봉산2리
TSB361000334,봉산2리
TSB361000335,봉산리
TSB361000336,봉산리
TSB361000337,달산2리
TSB361000338,달산2리
TSB361000339,달산리
TSB361000340,달산리
TSB361000341,화계
TSB361000342,화계
TSB361000343,정3리
TSB361000344,달산2리-법주
TSB361000345,달산1리
TSB361000346,소보출발
TSB361000347,신계리(소보정류장방면)
TSB361000348,장천버스터미널종점
TSB361000352,석우1리건너
TSB361000353,도산1리
TSB361000354,소보정류장
TSB361000355,달산1리
TSB361000356,달산2리-법주
TSB361000358,신계리(도산리우무실방면)
TSB361000361,칠풍입구(도산리우무실방면)
TSB361000362,하장리앞
TSB361000363,심곡리
TSB361000364,용매로
TSB361000365,용수가든
TSB361000366,매곡2리
TSB361000367,매곡1리경로회관
TSB361000368,고곡보건지소
TSB361000369,고곡리
TSB361000370,용수가든건너
TSB361000371,용매로
TSB361000372,창평리
TSB361000373,창평리
TSB361000374,삼산2리
TSB361000375,삼산2리
TSB361000376,봉림1리
TSB361000378,고곡보건지소
TSB361000379,농협자재창고앞
TSB361000384,평호리
TSB361000385,서경리
TSB361000386,서경리
TSB361000387,도산리
TSB361000388,도산리
TSB361000389,도산1리
TSB361000390,도산2리
TSB361000391,송원리
TSB361000392,송원리
TSB361000393,봉황3리
TSB361000394,달산2리
TSB361000395,달산2리
TSB361000396,달산2리-홈골
TSB361000397,달산2리-홈골
TSB361000398,달산2리
TSB361000399,달산2리
TSB361000400,위성리
TSB361000401,위성리
TSB361000402,복성리
TSB361000403,복성리
TSB361000404,사리1리-중산
TSB361000405,사리1리-중산
TSB361000406,사리2리
TSB361000408,위성2리
TSB361000409,내의1리
TSB361000412,내의3리
TSB361000413,봉황3리
TSB361000414,삽령리
TSB361000415,외량리
TSB361000416,외량리
TSB361000417,내량2리
TSB361000418,내량2리
TSB361000419,내량2리
TSB361000420,외량2리
TSB361000421,외량2리
TSB361000422,외량리
TSB361000423,정리
TSB361000424,정리
TSB361000426,정리
TSB361000427,정리
TSB361000428,사직1리
TSB361000429,사직1리
TSB361000430,사직2리
TSB361000431,사직2리
TSB361000432,수서1리
TSB361000433,상장1리-서당골
TSB361000434,상장1리-서당골
TSB361000438,남산1리
TSB361000439,남산리
TSB361000440,남산리
TSB361000441,동산1리
TSB361000442,동산1리
TSB361000443,대율리
TSB361000444,대율리
TSB361000445,대율1리
TSB361000446,대율1리
TSB361000448,춘산리
TSB361000449,춘산리-현창
TSB361000450,창평1리
TSB361000451,백학2리
TSB361000452,백학2리
TSB361000453,삼산2리
TSB361000454,삼산2리
TSB361000455,삼산2리
TSB361000456,삼산2리
TSB361000457,봉림1리
TSB361000458,무암1리
TSB361000459,무암1리
TSB361000460,운산
TSB361000461,운산
TSB361000462,운산리
TSB361000463,운산리
TSB361000464,화본리
TSB361000465,화본리
TSB361000466,화본리
TSB361000467,화본리
TSB361000468,화전리
TSB361000483,이화3리
TSB361000484,이화3리
TSB361000485,수서2리
TSB361000486,수서2리
TSB361000487,화전2리
TSB361000488,화전2리
TSB361000489,이지리
TSB361000490,이지리
TSB361000491,의흥면보건지소
TSB361000492,의흥면보건지소
TSB361000493,읍내리
TSB361000494,읍내리
TSB361000495,읍내2리-의흥정류소
TSB361000496,읍내2리-의흥정류소
TSB361000498,원산3리
TSB361000499,원산1리
TSB361000501,원산2리
TSB361000502,금양1리
TSB361000505,금양1리
TSB361000506,화수1리
TSB361000507,화수1리
TSB361000508,화수리
TSB361000509,화수2리
TSB361000510,화수1리
TSB361000511,화수1리
TSB361000512,인각사
TSB361000513,인각사
TSB361000514,학성1리
TSB361000515,학성1리
TSB361000516,괴산리
TSB361000517,양지리
TSB361000518,양지리
TSB361000519,양지리
TSB361000520,양지리
TSB361000521,가암리
TSB361000522,가암2리
TSB361000523,가암2리
TSB361000524,가암1리
TSB361000525,가암1리
TSB361000526,가암1리
TSB361000527,가암1리
TSB361000528,낙전리
TSB361000529,낙전리
TSB361000530,석산리
TSB361000531,학암1리
TSB361000532,학암2리
TSB361000533,연계2리
TSB361000534,연계2리
TSB361000535,지호1리-안태동
TSB361000536,지호1리-안태동
TSB361000537,연계1리
TSB361000538,신덕1리
TSB361000539,신덕1리
TSB361000540,파전리
TSB361000541,파전리
TSB361000542,수북1리-하리마을
TSB361000543,수북1리-하리마을
TSB361000545,이화
TSB361000546,이화
TSB361000547,우보
TSB361000548,우보
TSB361000549,우보버스정류장
TSB361000550,이화2리
TSB361000551,이화2리
TSB361000552,선곡2리
TSB361000553,선곡2리
TSB361000554,용대리
TSB361000555,용대리
TSB361000556,하곡리-속골
TSB361000557,하곡리-속골
TSB361000558,하곡리-동리
TSB361000559,하곡리-동리
TSB361000560,군위국민체육센터
TSB361000561,군위국민체육센터
TSB361000562,군위군청
TSB361000563,군위중-고등학교
TSB361000565,대북2리
TSB361000566,장군2리
TSB361000567,장군1리
TSB361000568,거매리
TSB361000569,거매리
TSB361000570,장기1리
TSB361000571,장기1리
TSB361000572,불로리
TSB361000573,불로리
TSB361000574,성1리
TSB361000575,성1리
TSB361000576,성1리
TSB361000577,수서2리
TSB361000578,수서2리
TSB361000579,수서2리
TSB361000580,군위군농산물공판장
TSB361000581,군위군농산물공판장
TSB361000582,역사테마공원
TSB361000583,군위병원
TSB361000584,군위병원
TSB361000585,동부리
TSB361000586,군위군민회관
TSB361000587,성2리
TSB361000588,성2리
TSB361000589,오천리
TSB361000590,노행리앞
TSB361000591,노행1리-산촌마을
TSB361000592,노행1리-산촌마을
TSB361000593,노행1리
TSB361000594,노행1리
TSB361000595,나호리
TSB361000596,나호리
TSB361000597,나호1리
TSB361000598,이화리
TSB361000599,이화리
TSB361000600,우보면사무소
TSB361000601,우보면사무소
TSB361000602,봉산2리
TSB361000603,봉산2리
TSB361000604,병수2리
TSB361000605,병수2리
TSB361000607,달산2리-음지말
TSB361000608,달산2리-음지말
TSB361000609,달산
TSB361000610,달산
TSB361000611,달산-양산골
TSB361000612,달산-양산골
TSB361000613,달산1리
TSB361000614,달산1리
TSB361000615,달산1리
TSB361000616,달산1리
TSB361000617,화계3리
TSB361000618,화계3리
TSB361000619,화계3리
TSB361000620,화계3리
